train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
bi_tagalog_cebuano,cebuano_test,trad_clgsngo,66.48446,10.395587573485203,0.6448,0.12635347244931575,0.665,0.10384122495425409,0.22400000000000003,0.058898217290508884,0.45204000000000005,0.17053940307154825,0.6132,0.1279654033105997
bi_tagalog_cebuano,cebuano_test,xlmr,70.78672,8.316847100434158,0.7256,0.07174817070838811,0.7081999999999999,0.08322679856873025,0.14579999999999999,0.027426264783962106,0.54552,0.12467416332183667,0.6884666666666667,0.08716956655469461
bi_tagalog_cebuano,tagalog_test,all,53.20756,6.724000360499692,0.5378000000000001,0.07454662970248889,0.5324,0.06717737714439292,0.2476,0.03868849958320948,0.28676,0.10468468369346111,0.5192666666666665,0.07207187770244058
bi_tagalog_cebuano,tagalog_test,all_xlmr,51.69812,6.617263418664848,0.5267999999999999,0.07022250351561103,0.5172,0.06612261337848042,0.24980000000000002,0.04732546883021869,0.26702,0.10933840587826403,0.5065333333333333,0.07248777674737844
bi_tagalog_cebuano,tagalog_test,mbert,52.45284,5.402972956437965,0.5252,0.07806855961268913,0.5246000000000001,0.0539193842694814,0.2544,0.032191613814781014,0.2725,0.08653973075992322,0.508,0.07342380782522495
bi_tagalog_cebuano,tagalog_test,trad,46.03772,5.0978528766530715,0.44980000000000003,0.05192013097055902,0.46040000000000003,0.05100294109166646,0.2748,0.025897876360813823,0.18332,0.07467608050775028,0.4359333333333334,0.04994185508057237
bi_tagalog_cebuano,tagalog_test,trad_clgsngo,46.79244,5.56526045104809,0.457,0.0536796050656113,0.46799999999999997,0.05568662316930341,0.2706,0.027263528751795864,0.19527999999999998,0.08195747067839514,0.4441333333333334,0.05487288340640882
bi_tagalog_cebuano,tagalog_test,xlmr,51.32075999999999,4.504673258739193,0.5152,0.046975525542563144,0.5132,0.044902115763068434,0.2528,0.03358868857219645,0.26095999999999997,0.07499975333292772,0.5015333333333334,0.04844504331943794
mono_bikol,bikol_test,all,75.33332,7.30294917598363,0.6042,0.3433070054630403,0.7532,0.0728471001481871,0.1512,0.05109500954105008,0.5938,0.1223140425298747,0.647,0.10139882751897193
mono_bikol,bikol_test,all_xlmr,78.66666000000001,9.006160237470791,0.7908,0.10931925722396763,0.7866,0.08995721205106348,0.1392,0.047325468830218674,0.6490199999999999,0.14622102106058485,0.7088666666666666,0.10661394530422989
mono_bikol,bikol_test,mbert,72.66668,8.299904283303508,0.5972000000000001,0.34487055542623524,0.7268000000000001,0.08271154695687899,0.1646,0.049942967472908543,0.55168,0.13444672550865638,0.6195333333333333,0.09448268506862927
mono_bikol,bikol_test,trad,74.0,4.346141328235885,0.0,0.0,0.74,0.04352585438564079,0.192,0.03377869150810908,0.5537,0.07254536511728367,0.5426666666666666,0.02966479394838258
mono_bikol,bikol_test,trad_clgsngo,76.0,4.346141328235886,0.0,0.0,0.76,0.04352585438564078,0.1802,0.04108162606324146,0.58648,0.07915625054283457,0.5576666666666666,0.03292078033367036
mono_bikol,bikol_test,xlmr,76.0,9.54522859286251,0.7514000000000001,0.11124882021846343,0.76,0.09559811713626998,0.1526,0.05006296035993077,0.6070399999999999,0.15345560595820537,0.6876666666666666,0.11342055467252055
mono_bikol,cebuano_test,all,65.32506,3.7447130227829173,0.6306,0.0475215740480048,0.6532,0.037359068510871625,0.22240000000000001,0.036163517528028155,0.43612,0.06218462028508336,0.5929333333333333,0.03669953072663951
