train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
mono_cebuano,bikol_test,mbert,55.33332,17.888531707968653,0.6876,0.09846725343991267,0.5532,0.17876437005175275,0.162,0.05152184002925361,0.36304,0.22793428438916336,0.5218,0.1711355213468749
mono_cebuano,bikol_test,xlmr,58.66668,9.603265648309435,0.7048,0.07660091383266913,0.5868,0.09628707078315343,0.18519999999999998,0.07473085038991593,0.37636000000000003,0.15297580854501147,0.5380666666666667,0.13196346295681832
mono_cebuano,cebuano_test,all,70.50104,6.756476008467727,0.6956,0.06583919805100909,0.705,0.06786751800382859,0.1628,0.023091123835794564,0.53498,0.09972295121986716,0.6730666666666666,0.07909291301304364
mono_cebuano,cebuano_test,all_xlmr,72.21948,8.319700747442782,0.73,0.09326038816131958,0.722,0.08320757177084305,0.1694,0.021243822631532214,0.55428,0.122871038084652,0.689,0.08488750726042604
mono_cebuano,cebuano_test,mbert,70.20704,5.526798880274185,0.6928,0.05975115061653624,0.7022,0.05541389717390395,0.1608,0.023166786570433102,0.53154,0.08334628366040084,0.6709333333333334,0.06899694035084294
mono_cebuano,cebuano_test,xlmr,72.50104,6.537348951830551,0.7314,0.07699870128774895,0.725,0.0654408129533856,0.1666,0.011717508267545619,0.55812,0.09364631332839539,0.6891999999999999,0.06841807753315883
mono_cebuano,tagalog_test,all,43.01884,3.866789341042516,0.4056,0.042892889853680866,0.43019999999999997,0.03893841291064645,0.3126,0.02644428104524685,0.11882,0.06481656424094076,0.366,0.030949780110509473
mono_cebuano,tagalog_test,all_xlmr,45.660360000000004,5.565260451048092,0.3842,0.22092804258400517,0.4566,0.05563542037227725,0.294,0.03168595903550973,0.16496,0.082102789233984,0.4108666666666667,0.07004784079470262
mono_cebuano,tagalog_test,mbert,42.64148,3.912551754545876,0.44539999999999996,0.07297807890044788,0.4264,0.03939923857132264,0.3156,0.028570964281941922,0.11172,0.06814907923075705,0.36433333333333334,0.04014626037655591
mono_cebuano,tagalog_test,xlmr,45.660360000000004,5.4029729564379645,0.40520000000000006,0.2451564806404269,0.4566,0.054076797242440335,0.29300000000000004,0.02432077301403062,0.16684000000000002,0.07546451483975763,0.4148666666666666,0.06378070066860178
mono_tagalog,bikol_test,all,44.66664,13.864414079866483,0.46579999999999994,0.18409834328423488,0.4464,0.13855612581188897,0.29159999999999997,0.08165965956333641,0.14644,0.19052688261765055,0.3754,0.1366096222412202
mono_tagalog,bikol_test,all_xlmr,40.66666,8.628100730925667,0.3766,0.29178553768135934,0.40659999999999996,0.08609471528496974,0.3218,0.04936294156551046,0.07672,0.11986257547708543,0.26993333333333336,0.10618155311645343
mono_tagalog,bikol_test,mbert,42.66666,15.527775829879822,0.3594,0.26323525599736824,0.4266,0.15550659150016757,0.282,0.0906945422834252,0.13632000000000002,0.19543691309473757,0.35233333333333333,0.16126289784765196
mono_tagalog,bikol_test,xlmr,38.0,5.055239306402816,0.309,0.2480564451893964,0.38,0.05044303718056636,0.349,0.04443534629098777,0.02386,0.07815022712698921,0.2421333333333333,0.05558706883999392
mono_tagalog,cebuano_test,all,46.43478,4.114064835050609,0.4654,0.06872626863143377,0.46440000000000003,0.04134368150032119,0.2834,0.06007745001246308,0.17056,0.0744610166462962,0.4158666666666667,0.026542000259546682
mono_tagalog,cebuano_test,all_xlmr,35.5031,10.86339247449893,0.5082,0.10916592875068667,0.3552,0.1086425331074345,0.24,0.05992912480589051,0.09891999999999998,0.13071423793910134,0.29333333333333333,0.10587545093699065
mono_tagalog,cebuano_test,mbert,41.2588,3.661882447594403,0.43360000000000004,0.062512398770164,0.4126,0.03666469691678904,0.301,0.06903984356876833,0.10316,0.08317351140838049,0.38026666666666664,0.030736695405401717
mono_tagalog,cebuano_test,xlmr,34.3561,8.707216405660308,0.5074,0.05279488611598666,0.3436,0.08732296376097183,0.23399999999999999,0.020676073128135335,0.09318,0.07845391640957129,0.27986666666666665,0.09235547267668187
mono_tagalog,tagalog_test,all,50.943380000000005,12.081383576478316,0.5347999999999999,0.12765852889642745,0.5094000000000001,0.12083997682886237,0.26339999999999997,0.06757440343798828,0.2509,0.18494630301793005,0.5026666666666667,0.11241416478560189
mono_tagalog,tagalog_test,all_xlmr,54.717,3.5298795786825368,0.5592,0.056601236735604965,0.547,0.035545745174352425,0.23840000000000003,0.026444281045246817,0.3094,0.06120612714426554,0.5274,0.04308673423069646
mono_tagalog,tagalog_test,mbert,49.43396,12.685075254526478,0.5174000000000001,0.14353152963721943,0.4946,0.12692832623177536,0.2704,0.07075874504257407,0.2286,0.19285874364415007,0.48726666666666674,0.11892257051450654
mono_tagalog,tagalog_test,xlmr,54.717,2.9832927446028497,0.5612,0.05083010918737044,0.5469999999999999,0.030041637771599586,0.2412,0.018833480825381173,0.30798000000000003,0.04842047087751212,0.529,0.033753189149734825
