train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
all_languages,cebuano_test,xlmr,73.34576,4.045577301572671,0.724,0.05599999999999997,0.7333999999999999,0.040519131283876283,0.1794,0.02261194374661321,0.5612199999999999,0.06797758454078816,0.6771333333333333,0.0548202111958314
all_languages,tagalog_test,all,48.67924,4.883860707268379,0.493,0.06435060217278472,0.4866,0.04863949012890655,0.2738,0.03789722945018541,0.21417999999999998,0.08310022262304716,0.45746666666666674,0.04830320900312942
all_languages,tagalog_test,all_xlmr,48.67924,8.584421632701881,0.4917999999999999,0.09123431372022259,0.4868,0.08592845861529226,0.2652,0.04086196275266277,0.22282000000000002,0.12821334563921183,0.4770666666666667,0.08859439410406658
all_languages,tagalog_test,mbert,45.283,3.26803346372096,0.45640000000000003,0.0434890790888931,0.453,0.032908965343808654,0.288,0.019710403344427016,0.16741999999999999,0.04728077833538699,0.4357333333333333,0.0340819274363669
all_languages,tagalog_test,trad,53.207539999999995,8.049329909874482,0.5287999999999999,0.1016597265390774,0.5322,0.08056488068631391,0.2366,0.03820078533224155,0.29212,0.11984586768011653,0.5020666666666667,0.08673119392698339
all_languages,tagalog_test,trad_clgsngo,49.43396,3.100328764502241,0.48440000000000005,0.04028399185780873,0.49420000000000003,0.03070342000494409,0.2616,0.0169499262535269,0.23074,0.04624081530423095,0.4686,0.03632828711134674
all_languages,tagalog_test,xlmr,47.92452,5.435818079369471,0.47520000000000007,0.06608101088815156,0.47919999999999996,0.054200553502708824,0.271,0.03203903868720158,0.21032,0.08142574531436601,0.46579999999999994,0.05414107087558905
bi_bikol_tagalog,bikol_test,all,72.66666000000001,3.651474588162977,0.4314,0.3970771965248067,0.7266,0.036425265956475855,0.1834,0.03314815228636432,0.5413600000000001,0.06271162571644912,0.5784666666666667,0.08053487857237175
bi_bikol_tagalog,bikol_test,all_xlmr,74.00002,7.226472937194186,0.0,0.0,0.7402,0.07204998265093474,0.1874,0.06020631196145467,0.55446,0.12919461289078582,0.542,0.05506359959174482
bi_bikol_tagalog,bikol_test,mbert,72.00002,7.673885007738906,0.5993999999999999,0.34052209913601783,0.7202,0.07649313694704903,0.1936,0.06231612953321155,0.53102,0.13175569057919284,0.6253333333333333,0.09994720828739763
bi_bikol_tagalog,bikol_test,trad,67.33333999999999,8.628112320954104,0.6798,0.10354564211013421,0.6734,0.08621078818802205,0.16460000000000002,0.06197822198159609,0.48764,0.14001408143469,0.6111333333333333,0.11591007050487216
